LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
111390-1,Protein.monoclonal,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Protein.monoclonal [Measurement] in Urine",,2.81,false,Protein.monoclonal:{Measurement}:-:Urine:-:
108021-7,Protein,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Protein [Measurement] in Urine",,2.81,false,Protein:{Measurement}:-:Urine:-:
101909-0,"Protein monoclonal panel",-,Pt,Urine,-,,PANEL.CHEM,2.76,ACTIVE,1,Order,,,"Protein monoclonal panel - Urine",,2.75,true,"Protein monoclonal panel:-:Pt:Urine:-:"
101668-2,"Protein electrophoresis & monoclonal protein isotype panel",-,Pt,Urine,-,,PANEL.CHEM,2.75,ACTIVE,1,Order,,,"Protein electrophoresis and M protein isotype panel - Urine",,2.75,true,"Protein electrophoresis & monoclonal protein isotype panel:-:Pt:Urine:-:"
79539-3,"HEDIS 2016-2018 Value Set - Urine Protein Tests",-,Pt,^Patient,-,,PANEL.HEDIS,2.67,DISCOURAGED,1,Both,,,"HEDIS 2016-2018 Value Set - Urine Protein Tests",,2.54,false,"HEDIS 2016-2018 Value Set - Urine Protein Tests:-:Pt:^Patient:-:"
90989-5,"HEDIS 2019 Value Set - Urine Protein Tests",-,Pt,^Patient,-,,PANEL.HEDIS,2.67,DISCOURAGED,1,,,,"HEDIS 2019 Value Set - Urine Protein Tests",,2.65,false,"HEDIS 2019 Value Set - Urine Protein Tests:-:Pt:^Patient:-:"
94142-7,"HEDIS 2020 Value Set - Urine Protein Tests",-,Pt,^Patient,-,,PANEL.HEDIS,2.69,DISCOURAGED,1,,,,"HEDIS 2020 Value Set - Urine Protein Tests",,2.67,false,"HEDIS 2020 Value Set - Urine Protein Tests:-:Pt:^Patient:-:"
111089-9,Protein/Creatinine,{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Protein/Creatinine [Measurement] in Urine",,2.81,false,Protein/Creatinine:{Measurement}:-:Urine:-:
96067-4,"HEDIS Measurement Year 2020 Value Set - Urine Protein Tests",-,Pt,^Patient,-,,PANEL.HEDIS,2.72,DISCOURAGED,1,Subset,,,"HEDIS MY 2020 Value Set - Urine Protein Tests",,2.69,false,"HEDIS Measurement Year 2020 Value Set - Urine Protein Tests:-:Pt:^Patient:-:"
108479-7,"Immunoglobulin light chains.free",{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Immunoglobulin light chains.free [Measurement] in Urine",,2.81,false,"Immunoglobulin light chains.free:{Measurement}:-:Urine:-:"
87434-7,"Protein & creatinine panel",-,Pt,Urine,Qn,,PANEL.CHEM,2.73,ACTIVE,1,Order,,,"Protein and creatinine panel - Urine",,2.63,true,"Protein & creatinine panel:-:Pt:Urine:Qn:"
48627-4,Protein.monoclonal,ACnc,Pt,Urine,Qn,,CHEM,2.69,DISCOURAGED,1,Both,,,"Protein.monoclonal [Units/volume] in Urine",[arb'U]/mL,2.21,false,Protein.monoclonal:ACnc:Pt:Urine:Qn:
35560-2,Protein.monoclonal,MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Protein.monoclonal [Mass/volume] in Urine",mg/dL,2.13,false,Protein.monoclonal:MCnc:Pt:Urine:Qn:
2887-8,Protein,PrThr,Pt,Urine,Ord,,UA,2.73,ACTIVE,1,Observation,,,"Protein [Presence] in Urine",,1.0,false,Protein:PrThr:Pt:Urine:Ord:
101669-0,"Protein.monoclonal isotype",Prid,Pt,Urine,Nom,MS.MALDI-TOF,CHEM,2.75,ACTIVE,1,Both,,,"Protein.monoclonal isotype [Identifier] in Urine by MS.MALDI-TOF",,2.75,false,"Protein.monoclonal isotype:Prid:Pt:Urine:Nom:MS.MALDI-TOF"
104739-8,"Protein pattern",Imp,Pt,Urine,Nar,,CHEM,2.78,ACTIVE,1,Observation,,,"Protein Fractions [Interpretation] in Urine Narrative",,2.78,false,"Protein pattern:Imp:Pt:Urine:Nar:"
27298-9,Protein,ACnc,Pt,Urine,Qn,,UA,2.73,ACTIVE,1,Observation,,,"Protein [Units/volume] in Urine",[arb'U]/mL,2.00,false,Protein:ACnc:Pt:Urine:Qn:
101670-8,Protein.monoclonal,PrThr,Pt,Urine,Ord,MS.MALDI-TOF,CHEM,2.75,ACTIVE,1,Both,,,"Protein.monoclonal [Presence] in Urine by MS.MALDI-TOF",,2.75,false,Protein.monoclonal:PrThr:Pt:Urine:Ord:MS.MALDI-TOF
35561-0,"Protein.monoclonal band 2",MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Protein.monoclonal band 2 [Mass/volume] in Urine",mg/dL,2.13,false,"Protein.monoclonal band 2:MCnc:Pt:Urine:Qn:"
50749-1,Protein,Imp,Pt,Urine,Nom,,CHEM,2.73,ACTIVE,1,Observation,,,"Protein [Interpretation] in Urine",,2.22,false,Protein:Imp:Pt:Urine:Nom:
2888-6,Protein,MCnc,Pt,Urine,Qn,,UA,2.73,ACTIVE,1,Both,,g/L;mg/dL,"Protein [Mass/volume] in Urine",g/dL,1.0,false,Protein:MCnc:Pt:Urine:Qn:
34366-5,Protein/Creatinine,Ratio,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"g/mmol creatinine","Protein/Creatinine [Ratio] in Urine",g/mmol{creat},2.10,false,Protein/Creatinine:Ratio:Pt:Urine:Qn:
32551-4,Protein,Mass,XXX,Urine,Qn,,UA,2.73,ACTIVE,1,Observation,,g,"Protein [Mass] in Urine collected for unspecified duration",g,2.08,false,Protein:Mass:XXX:Urine:Qn:
101666-6,"Protein.monoclonal isotype",Prid,24H,Urine,Nom,MS.MALDI-TOF,CHEM,2.75,ACTIVE,1,Observation,,,"Protein.monoclonal isotype [Identifier] in 24 hour Urine by MS.MALDI-TOF",,2.75,false,"Protein.monoclonal isotype:Prid:24H:Urine:Nom:MS.MALDI-TOF"
14977-3,"Immunoglobulin light chains.free",Type,Pt,Urine,Nom,,CHEM,2.26,ACTIVE,1,Both,,,"Immunoglobulin light chains.free [Type] in Urine",,1.0k,false,"Immunoglobulin light chains.free:Type:Pt:Urine:Nom:"
42483-8,Protein.monoclonal/Protein.total,MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Both,,%,"Protein.monoclonal/Protein.total in Urine by Electrophoresis",%,2.16,false,Protein.monoclonal/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
66481-3,"Protein.monoclonal band 2",MRat,XXX,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,,"Protein.monoclonal band 2 [Mass/time] in Urine collected for unspecified duration",,2.38,false,"Protein.monoclonal band 2:MRat:XXX:Urine:Qn:"
56768-5,Protein.monoclonal.beta/Protein.total,MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.70,ACTIVE,1,Observation,,%,"Protein.monoclonal.beta/Protein.total in Urine by Electrophoresis",%,2.29,false,Protein.monoclonal.beta/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis
87835-5,Protein.monoclonal,MCnc,Pt,Urine,Qn,Immunofixation,CHEM,2.63,ACTIVE,1,Observation,,g/L,"Protein.monoclonal [Mass/volume] in Urine by Immunofixation",g/L,2.63,false,Protein.monoclonal:MCnc:Pt:Urine:Qn:Immunofixation
53525-2,Protein,PrThr,Pt,Urine,Ord,SSA,CHEM,2.73,ACTIVE,1,Both,,,"Protein [Presence] in Urine by SSA method",,2.26,false,Protein:PrThr:Pt:Urine:Ord:SSA
96504-6,Protein/Osmolality,Ratio,Pt,Urine,Qn,,CHEM,2.69,ACTIVE,1,Observation,,ratio,"Protein/Osmolality [Ratio] in Urine",{ratio},2.69,false,Protein/Osmolality:Ratio:Pt:Urine:Qn:
101667-4,Protein.monoclonal,PrThr,24H,Urine,Ord,MS.MALDI-TOF,CHEM,2.75,ACTIVE,1,Both,,,"Protein.monoclonal [Presence] in 24 hour Urine by MS.MALDI-TOF",,2.75,false,Protein.monoclonal:PrThr:24H:Urine:Ord:MS.MALDI-TOF
110580-8,"Immunoglobulin light chains",{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Immunoglobulin light chains [Measurement] in Urine",,2.81,false,"Immunoglobulin light chains:{Measurement}:-:Urine:-:"
21028-6,Protein,Imp,24H,Urine,Nom,,CHEM,2.73,ACTIVE,1,Observation,,,"Protein [Interpretation] in 24 hour Urine",,1.0m,false,Protein:Imp:24H:Urine:Nom:
12842-1,Protein,MCnc,12H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,g/dl,"Protein [Mass/volume] in 12 hour Urine",g/dL,1.0j-a,false,Protein:MCnc:12H:Urine:Qn:
21482-5,Protein,MCnc,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,g/L;mg/dL,"Protein [Mass/volume] in 24 hour Urine",g/dL,1.0m,false,Protein:MCnc:24H:Urine:Qn:
35663-4,Protein,MCnc,XXX,Urine,Qn,,UA,2.73,ACTIVE,1,Both,,mg/dL,"Protein [Mass/volume] in Urine collected for unspecified duration",mg/dL,2.13,false,Protein:MCnc:XXX:Urine:Qn:
26801-1,Protein,MRat,12H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/12 H","Protein [Mass/time] in 12 hour Urine",mg/(12.h),2.00,false,Protein:MRat:12H:Urine:Qn:
58992-9,Protein,MRat,18H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/18 H","Protein [Mass/time] in 18 hour Urine",mg/(18.h),2.32,false,Protein:MRat:18H:Urine:Qn:
2889-4,Protein,MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"g/24 H","Protein [Mass/time] in 24 hour Urine",g/(24.h),1.0,false,Protein:MRat:24H:Urine:Qn:
18373-1,Protein,MRat,6H,Urine,Qn,,UA,2.73,ACTIVE,1,Both,,"mg/6 H","Protein [Mass/time] in 6 hour Urine",mg/(6.h),1.0l,false,Protein:MRat:6H:Urine:Qn:
101179-0,"Immunoglobulin light chains.free/Protein.total",MFr,24H,Urine,Qn,,CHEM,2.75,ACTIVE,1,Both,,%,"Immunoglobulin light chains.free/Protein.total in 24 hour Urine",%,2.74,false,"Immunoglobulin light chains.free/Protein.total:MFr:24H:Urine:Qn:"
14896-5,"Protein pattern",Imp,Pt,Urine,Nom,Immunofixation,CHEM,2.73,ACTIVE,1,Observation,,,"Protein Fractions [Interpretation] in Urine by Immunofixation",,1.0k,false,"Protein pattern:Imp:Pt:Urine:Nom:Immunofixation"
40661-1,Protein.monoclonal,MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L;gm/L,"Protein.monoclonal [Mass/volume] in Urine by Electrophoresis",g/L,2.15,false,Protein.monoclonal:MCnc:Pt:Urine:Qn:Electrophoresis
51436-4,Protein.monoclonal,MCnc,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L,"Protein.monoclonal [Mass/volume] in 24 hour Urine by Electrophoresis",g/L,2.22,false,Protein.monoclonal:MCnc:24H:Urine:Qn:Electrophoresis
42482-0,Protein.monoclonal,MRat,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Both,,"mg/24 H","Protein.monoclonal [Mass/time] in 24 hour Urine by Electrophoresis",mg/(24.h),2.16,false,Protein.monoclonal:MRat:24H:Urine:Qn:Electrophoresis
97772-8,"Protein.monoclonal band 1",MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.70,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 1 [Mass/volume] in Urine by Electrophoresis",g/L,2.70,false,"Protein.monoclonal band 1:MCnc:Pt:Urine:Qn:Electrophoresis"
51437-2,"Protein.monoclonal band 2",MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 2 [Mass/volume] in Urine by Electrophoresis",g/L,2.22,false,"Protein.monoclonal band 2:MCnc:Pt:Urine:Qn:Electrophoresis"
87834-8,"Protein.monoclonal band 2",MCnc,Pt,Urine,Qn,Immunofixation,CHEM,2.63,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 2 [Mass/volume] in Urine by Immunofixation",g/L,2.63,false,"Protein.monoclonal band 2:MCnc:Pt:Urine:Qn:Immunofixation"
87833-0,"Protein.monoclonal band 3",MCnc,Pt,Urine,Qn,Immunofixation,CHEM,2.63,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 3 [Mass/volume] in Urine by Immunofixation",g/L,2.63,false,"Protein.monoclonal band 3:MCnc:Pt:Urine:Qn:Immunofixation"
59563-7,"Protein.monoclonal band 4",MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 4 [Mass/volume] in Urine by Electrophoresis",g/L,2.32,false,"Protein.monoclonal band 4:MCnc:Pt:Urine:Qn:Electrophoresis"
56767-7,Protein.monoclonal.beta,MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/dL,"Protein.monoclonal.beta [Mass/volume] in Urine by Electrophoresis",g/dL,2.29,false,Protein.monoclonal.beta:MCnc:Pt:Urine:Qn:Electrophoresis
57667-8,Protein.monoclonal.beta,MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.70,DEPRECATED,1,Observation,,g/dL,"Deprecated Protein.monoclonal.beta [Mass/volume] in Urine by Electrophoresis",g/dL,2.29,false,Protein.monoclonal.beta:MCnc:Pt:Urine:Qn:Electrophoresis
42484-6,Protein.monoclonal/Protein.total,MFr,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Both,,%,"Protein.monoclonal/Protein.total in 24 hour Urine by Electrophoresis",%,2.16,false,Protein.monoclonal/Protein.total:MFr:24H:Urine:Qn:Electrophoresis
72577-0,Protein.monoclonal/Protein.total,MFr.DF,24H,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Protein.monoclonal/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",,2.42,false,Protein.monoclonal/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis
16285-9,Creatinine/Protein,MRto,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,,"Creatinine/Protein [Mass Ratio] in Urine",,1.0l,false,Creatinine/Protein:MRto:Pt:Urine:Qn:
5804-0,Protein,MCnc,Pt,Urine,SemiQn,"Test strip",UA,2.75,ACTIVE,1,Both,,mg/dL,"Protein [Mass/volume] in Urine by Test strip",mg/dL,1.0,false,"Protein:MCnc:Pt:Urine:SemiQn:Test strip"
20454-5,Protein,PrThr,Pt,Urine,Ord,"Test strip",UA,2.73,ACTIVE,1,Observation,,,"Protein [Presence] in Urine by Test strip",,1.0m,false,"Protein:PrThr:Pt:Urine:Ord:Test strip"
2890-2,Protein/Creatinine,MRto,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/g creatinine","Protein/Creatinine [Mass Ratio] in Urine",mg/g{creat},1.0,false,Protein/Creatinine:MRto:Pt:Urine:Qn:
49300-7,"Protein pattern",Imp,Pt,Urine,Nar,Immunofixation,CHEM,2.73,ACTIVE,1,Observation,,,"Protein Fractions [Interpretation] in Urine by Immunofixation Narrative",,2.21,false,"Protein pattern:Imp:Pt:Urine:Nar:Immunofixation"
53121-0,Protein,MRat,1H,Urine,Qn,,CHEM,2.30,ACTIVE,1,Both,,mg/H,"Protein [Mass/time] in 1 hour Urine",mg/h,2.24,false,Protein:MRat:1H:Urine:Qn:
60678-0,Protein/Creatinine,MRto,12H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/g creatinine","Protein/Creatinine [Mass Ratio] in 12 hour Urine",mg/g{creat},2.36,false,Protein/Creatinine:MRto:12H:Urine:Qn:
40486-3,Protein/Creatinine,Ratio,24H,Urine,Qn,,UA,2.73,ACTIVE,1,Observation,,g/mmol;gm/mmol_cre,"Protein/Creatinine [Ratio] in 24 hour Urine",umol/g{creat},2.15,false,Protein/Creatinine:Ratio:24H:Urine:Qn:
40662-9,Protein^resting,MRat,12H,Urine,Qn,,CHEM,2.70,ACTIVE,1,Observation,,"g/12 H","Protein [Mass/time] in 12 hour Urine --resting",g/(12.h),2.15,false,Protein^resting:MRat:12H:Urine:Qn:
99599-3,"Protein.monoclonal band 1/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.72,ACTIVE,1,Observation,,%,"Protein.monoclonal band 1/Protein.total in Urine by Electrophoresis",%,2.72,false,"Protein.monoclonal band 1/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
59800-3,"Protein.monoclonal band 2/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Protein.monoclonal band 2/Protein.total in Urine by Electrophoresis",%,2.32,false,"Protein.monoclonal band 2/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
59801-1,"Protein.monoclonal band 3/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Protein.monoclonal band 3/Protein.total in Urine by Electrophoresis",%,2.32,false,"Protein.monoclonal band 3/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
59802-9,"Protein.monoclonal band 4/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Protein.monoclonal band 4/Protein.total in Urine by Electrophoresis",%,2.32,false,"Protein.monoclonal band 4/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
55900-5,"Immunoglobulin light chains.free",PrThr,Pt,Urine,Ord,Immunofixation,CHEM,2.73,ACTIVE,1,Both,,,"Immunoglobulin light chains.free [Presence] in Urine by Immunofixation",,2.29,false,"Immunoglobulin light chains.free:PrThr:Pt:Urine:Ord:Immunofixation"
51406-7,"Immunoglobulin light chains.free",MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,g/d,"Immunoglobulin light chains.free [Mass/time] in 24 hour Urine",g/(24.h),2.22,false,"Immunoglobulin light chains.free:MRat:24H:Urine:Qn:"
49299-1,"Protein pattern",Imp,Pt,Urine,Nar,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Protein Fractions [Interpretation] in Urine by Electrophoresis Narrative",,2.21,false,"Protein pattern:Imp:Pt:Urine:Nar:Electrophoresis"
13438-7,"Protein pattern",Imp,Pt,Urine,Nom,Electrophoresis,CHEM,2.82,ACTIVE,1,Both,,,"Protein Fractions [Interpretation] in Urine by Electrophoresis",,1.0j-a,false,"Protein pattern:Imp:Pt:Urine:Nom:Electrophoresis"
26034-9,Protein,MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.36,DEPRECATED,1,Observation,,g/dL,"Deprecated Protein [Mass/volume] in Urine",g/dL,2.00,false,Protein:MCnc:Pt:Urine:Qn:Electrophoresis
32209-9,Protein,PrThr,24H,Urine,Ord,"Test strip",UA,2.73,ACTIVE,1,Observation,,,"Protein [Presence] in 24 hour Urine by Test strip",,2.07,false,"Protein:PrThr:24H:Urine:Ord:Test strip"
2860-5,"Protein nitrogen",MRat,24H,Urine,Qn,,CHEM,2.42,ACTIVE,1,Both,,"g/24 H","Protein nitrogen [Mass/time] in 24 hour Urine",g/(24.h),1.0,false,"Protein nitrogen:MRat:24H:Urine:Qn:"
13801-6,Protein/Creatinine,MRto,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/g creatinine","Protein/Creatinine [Mass Ratio] in 24 hour Urine",mg/g{creat},1.0k,false,Protein/Creatinine:MRto:24H:Urine:Qn:
40663-7,Protein^upright,MRat,12H,Urine,Qn,,CHEM,2.70,ACTIVE,1,Observation,,"g/12 H","Protein [Mass/time] in 12 hour Urine --upright",g/(12.h),2.15,false,Protein^upright:MRat:12H:Urine:Qn:
51440-6,"Protein.monoclonal band 3",MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 3 [Mass/volume] in Urine by Electrophoresis",g/L,2.22,false,"Protein.monoclonal band 3:MCnc:Pt:Urine:Qn:Electrophoresis"
97771-0,"Protein.monoclonal band 1",MCnc,24H,Urine,Qn,Electrophoresis,CHEM,2.70,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 1 [Mass/volume] in 24 hour Urine by Electrophoresis",g/L,2.70,false,"Protein.monoclonal band 1:MCnc:24H:Urine:Qn:Electrophoresis"
51438-0,"Protein.monoclonal band 2",MCnc,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 2 [Mass/volume] in 24 hour Urine by Electrophoresis",g/L,2.22,false,"Protein.monoclonal band 2:MCnc:24H:Urine:Qn:Electrophoresis"
74637-0,"Protein.monoclonal band 2",MRat,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Both,,"mg/24 H","Protein.monoclonal band 2 [Mass/time] in 24 hour Urine by Electrophoresis",mg/(24.h),2.48,false,"Protein.monoclonal band 2:MRat:24H:Urine:Qn:Electrophoresis"
51439-8,"Protein.monoclonal band 3",MCnc,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L,"Protein.monoclonal band 3 [Mass/volume] in 24 hour Urine by Electrophoresis",g/L,2.22,false,"Protein.monoclonal band 3:MCnc:24H:Urine:Qn:Electrophoresis"
74636-2,"Protein.monoclonal band 3",MRat,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Both,,"mg/24 H","Protein.monoclonal band 3 [Mass/time] in 24 hour Urine by Electrophoresis",mg/(24.h),2.48,false,"Protein.monoclonal band 3:MRat:24H:Urine:Qn:Electrophoresis"
75517-3,"Protein.monoclonal band 4",MRat,24H,Urine,Qn,Electrophoresis,CHEM,2.63,ACTIVE,1,Both,,"g/24 H","Protein.monoclonal band 4 [Mass/time] in 24 hour Urine by Electrophoresis",g/(24.h),2.50,false,"Protein.monoclonal band 4:MRat:24H:Urine:Qn:Electrophoresis"
32210-7,"Protein pattern",Imp,24H,Urine,Nom,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Protein Fractions [Interpretation] in 24 hour Urine by Electrophoresis",,2.07,false,"Protein pattern:Imp:24H:Urine:Nom:Electrophoresis"
55899-9,"Immunoglobulin light chains.free",PrThr,Pt,Urine,Ord,Electrophoresis,CHEM,2.56,ACTIVE,1,Both,,,"Immunoglobulin light chains.free [Presence] in Urine by Electrophoresis",,2.29,false,"Immunoglobulin light chains.free:PrThr:Pt:Urine:Ord:Electrophoresis"
47996-4,"Adenosine deaminase binding protein",ACnc,Pt,Urine,Qn,,CHEM,2.70,ACTIVE,1,Both,,"arb U/mL","Adenosine deaminase binding protein [Units/volume] in Urine",K[IU]/L,2.21,false,"Adenosine deaminase binding protein:ACnc:Pt:Urine:Qn:"
14795-9,"Immunoglobulin light chains",Imp,Pt,Urine,Nom,,CHEM,2.73,ACTIVE,1,Observation,,,"Immunoglobulin light chains [Interpretation] in Urine",,1.0k,false,"Immunoglobulin light chains:Imp:Pt:Urine:Nom:"
1929-9,"Immunoglobulin light chains",MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,g/L,"Immunoglobulin light chains [Mass/volume] in Urine",g/L,1.0,false,"Immunoglobulin light chains:MCnc:Pt:Urine:Qn:"
1928-1,"Immunoglobulin light chains",PrThr,Pt,Urine,Ord,,CHEM,2.73,ACTIVE,1,Both,,,"Immunoglobulin light chains [Presence] in Urine",,1.0,false,"Immunoglobulin light chains:PrThr:Pt:Urine:Ord:"
31134-0,"Nuclear matrix protein 22",ACnc,Pt,Urine,Qn,,SERO,2.73,ACTIVE,1,Both,,"arb U/mL","Nuclear matrix protein 22 [Units/volume] in Urine",[arb'U]/mL,2.07,false,"Nuclear matrix protein 22:ACnc:Pt:Urine:Qn:"
50666-7,"Nuclear matrix protein 22",PrThr,Pt,Urine,Ord,,SERO,2.56,ACTIVE,1,Both,,,"Nuclear matrix protein 22 [Presence] in Urine",,2.22,false,"Nuclear matrix protein 22:PrThr:Pt:Urine:Ord:"
50561-0,Protein,MCnc,Pt,Urine,SemiQn,"Test strip.automated",UA,2.75,ACTIVE,1,Observation,,mg/dL,"Protein [Mass/volume] in Urine by Automated test strip",mg/dL,2.22,false,"Protein:MCnc:Pt:Urine:SemiQn:Test strip.automated"
57735-3,Protein,PrThr,Pt,Urine,Ord,"Test strip.automated",UA,2.73,ACTIVE,1,Observation,,,"Protein [Presence] in Urine by Automated test strip",,2.29,false,"Protein:PrThr:Pt:Urine:Ord:Test strip.automated"
98121-7,Protein/Creatinine,PrThr,Pt,Urine,Ord,"Test strip",CHEM,2.77,ACTIVE,1,Both,,,"Protein/Creatinine Qualitative in Urine by Test strip",,2.71,false,"Protein/Creatinine:PrThr:Pt:Urine:Ord:Test strip"
96804-0,"24H predicted protein",MRatRange,Pt,Urine,Qn,Calculated,CHEM,2.70,ACTIVE,1,Observation,,"mg/24 H","24 hour predicted protein [Mass/time range] based on random Urine by calculation",mg/(24.h),2.70,false,"24H predicted protein:MRatRange:Pt:Urine:Qn:Calculated"
111247-3,"Immunoglobulin light chains.kappa.free",{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Kappa light chains.free [Measurement] in Urine",,2.81,false,"Immunoglobulin light chains.kappa.free:{Measurement}:-:Urine:-:"
111245-7,"Immunoglobulin light chains.lambda.free",{Measurement},-,Urine,-,,LABORDERS.ONTOLOGY,2.81,TRIAL,1,Order,,,"Lambda light chains.free [Measurement] in Urine",,2.81,false,"Immunoglobulin light chains.lambda.free:{Measurement}:-:Urine:-:"
45060-1,"Protein & Glucose panel",-,Pt,Urine,-,"Test strip",PANEL.CHEM,2.73,ACTIVE,1,Order,,,"Protein and Glucose panel - Urine by Test strip",,2.17,true,"Protein & Glucose panel:-:Pt:Urine:-:Test strip"
49301-5,"Protein pattern",Imp,24H,Urine,Nar,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Protein Fractions [Interpretation] in 24 hour Urine by Electrophoresis Narrative",,2.21,false,"Protein pattern:Imp:24H:Urine:Nar:Electrophoresis"
1723-6,"Adenosine deaminase binding protein",MCnc,Pt,Urine,Qn,,CHEM,2.44,DISCOURAGED,1,Both,,,"Adenosine deaminase binding protein [Mass/volume] in Urine",,1.0,false,"Adenosine deaminase binding protein:MCnc:Pt:Urine:Qn:"
49270-2,"Immunoglobulin light chains",Imp,Pt,Urine,Nar,,CHEM,2.73,ACTIVE,1,Observation,,,"Immunoglobulin light chains [Interpretation] in Urine Narrative",,2.21,false,"Immunoglobulin light chains:Imp:Pt:Urine:Nar:"
96803-2,"24H predicted protein",MRat,Pt,Urine,Qn,Calculated,CHEM,2.78,ACTIVE,1,Both,,"mg/24 H","24 hour predicted protein [Mass/time] based on random Urine by calculation",mg/(24.h),2.70,false,"24H predicted protein:MRat:Pt:Urine:Qn:Calculated"
31152-2,"Immunoglobulin light chains",PrThr,24H,Urine,Ord,,CHEM,2.70,ACTIVE,1,Both,,,"Immunoglobulin light chains [Presence] in 24 hour Urine",,2.07,false,"Immunoglobulin light chains:PrThr:24H:Urine:Ord:"
