LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
2701-1,Oxalate,MRat,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,1 day; 24 hours; 24HR; Chemistry; Ethanedioate; Ethanedioic acid; Kidney; Mass Rate; mRate; Nephrology; Oxal; Oxalic acid; QNT; Quan; Quant; Quantitative; Renal; UA; UniversalLabOrders; UR; Urn,Oxalate 24h Ur-mRate,Both,,,mg/24 H,Oxalate [Mass/time] in 24 hour Urine,mg/(24.h),,,,2735,0,,,,,,1.0,,Oxalate (24H U) [Mass/Time]
2702-9,Oxalate renal clearance,VRat,24H,Urine+Ser/Plas,Qn,,CHEM,2.66,MIN,,ACTIVE,,1,,,,,Y,1 day; 24 hours; 24HR; Chemistry; Cl; Clear; Clearanc; Clearances; Clr; Ethanedioate; Ethanedioic acid; Flow; Kidney; Oxal; Oxalic acid; Pl; Plasma; Plsm; QNT; Quan; Quant; Quantitative; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UA; UR; Ur+SerPl; Urn; Volume rate; vRate,Oxalate Cl 24h Ur+SerPl-vRate,Both,,,mL/min,Oxalate renal clearance in 24 hour Urine and Serum or Plasma,mL/min,,,,0,0,,,,,,1.0,,Oxalate renal clearance (24H U+S/P) [Vol/Time]
27222-9,Oxalate,MCnc,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,1 day; 24 hours; 24HR; Chemistry; Ethanedioate; Ethanedioic acid; Kidney; Level; Mass concentration; Nephrology; Oxal; Oxalic acid; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Oxalate 24h Ur-mCnc,Both,,,mg/L,Oxalate [Mass/volume] in 24 hour Urine,mg/L,,,,2991,0,,,,,,2.00,,Oxalate (24H U) [Mass/Vol]
33234-6,Calcium oxalate crystals,PrThr,Pt,Urine,Ord,Computer assisted,UA,2.73,MIN,,ACTIVE,,1,,"None, Few, Moderate, Many, Etc",,,N,Artificial Intelligence; Automated detection; Ca; CaC2O4; Cal; CaOx; CaOx Cry; Comp Assist; Crys; Cryst; Crystal; Ethanedioate; Ethanedioic acid; Ordinal; Oxal; Oxalic acid; Point in time; PR; QL; Qual; Qualitative; Random; Screen; UA; UR; URINALYSIS; Urn,CaOx Cry Ur Ql Comp Assist,Observation,,,,Calcium oxalate crystals [Presence] in Urine by Computer assisted method,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",3914,0,,,,,,2.09,,Calcium oxalate crystals Computer assisted Ql (U)
34349-1,Oxalate,SCnc,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Chemistry; Ethanedioate; Ethanedioic acid; Kidney; Level; Nephrology; Oxal; Oxalic acid; QNT; Quan; Quant; Quantitative; Renal; Substance Concentration; UA; UR; Urn,Oxalate 24h Ur-sCnc,Both,,,umol/L,Oxalate [Moles/volume] in 24 hour Urine,umol/L,,,,13742,0,,,,,,2.10,,Oxalate (24H U) [Moles/Vol]
34350-9,Oxalate/Creatinine,SRto,Pt,Urine,Qn,,CHEM,2.42,MIN,,ACTIVE,,1,,,,,N,Chemistry; CR; Crea; Creat; Ethanedioate; Ethanedioic acid; Oxal; Oxalic acid; Point in time; QNT; Quan; Quant; Quantitative; Random; Scrto; Substance concentration ratio; Substance ratio; UA; UCr; UR; Urn,Oxalate/Creat Ur-sRto,Both,,,mmol/mol creatinine,Oxalate/Creatinine [Molar ratio] in Urine,mmol/mol{creat},,,,0,0,,,,,,2.10,,Oxalate/Creatinine (U) [Molar ratio]
34736-9,Calcium oxalate index,Ratio,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Ca; CaC2O4; Cal; CaOx; CaOx index; Chemistry; Ethanedioate; Ethanedioic acid; Kidney; Nephrology; Oxal; Oxalic acid; QNT; Quan; Quant; Quantitative; Ratios; Renal; Rto; Saturation index; UA; UR; Urn,CaOx index 24h Ur-Rto,Both,,,,Calcium oxalate index in 24 hour Urine,,,,,6144,0,,,,,,2.11,,Calcium oxalate index (24H U) [Ratio]
38251-5,Calcium oxalate,MRat,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Ca; CaC2O4; Cal; CaOx; Chemistry; Ethanedioate; Ethanedioic acid; Kidney; Mass Rate; mRate; Nephrology; Oxal; Oxalic acid; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,CaOx 24h Ur-mRate,Both,,,,Calcium oxalate [Mass/time] in 24 hour Urine,,,,,12198,0,,,,,,2.13,,Calcium oxalate (24H U) [Mass/Time]
38993-2,Calcium oxalate dihydrate crystals,PrThr,Pt,Urine sed,Ord,,UA,2.73,MIN,,ACTIVE,,1,,,,,N,Ca; CaC2O4; CaC2O4.2H2O; Cal; CaOx; COD Cry; Crys; Cryst; Crystal; Ethanedioate; Ethanedioic acid; Kidney; Nephrology; Ordinal; Oxal; Oxalic acid; Point in time; PR; QL; Qual; Qualitative; Random; Renal; Screen; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS; Weddellite,COD Cry UrnS Ql,Observation,,,,Calcium oxalate dihydrate crystals [Presence] in Urine sediment,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",7616,0,,,,,,2.15,,Calcium oxalate dihydrate crystals Ql (Urine sed)
40615-7,Calcium oxalate crystals,ACnc,Pt,Urine sed,Ord,Microscopy.light.LPF,UA,2.36,DEL,,DEPRECATED,,1,,,,,N,Arbitrary concentration; Ca; CaC2O4; Cal; CaOx; CaOx Cry; Crys; Cryst; Crystal; Ethanedioate; Ethanedioic acid; LM; Micro; Micros; Microscopic; Ordinal; Oxal; Oxalic acid; Point in time; QL; Qual; Qualitative; Random; Screen; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,Deprecated CaOx Cry UrnS Ql LPF,Observation,,,,Deprecated Calcium oxalate crystals [Presence] in Urine sediment by Microscopy low power field,,Duplicate,,,0,0,,,,,,2.15,,Calcium oxalate crystals LM.LPF Ql (Urine sed)
