LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
71604-3,Monocytes/Leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Monocytes/Leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71633-2,Monocytes/Leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Monocytes/Leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71614-2,Monocytes/Leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Monocytes/Leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
32806-2,Monocytes+Macrophages/Leukocytes,NFr,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/Leukocytes in Bronchial specimen by Manual count",%,2.09,false,"Monocytes+Macrophages/Leukocytes:NFr:Pt:Bronchial:Qn:Manual count"
95841-3,Monocytes+Macrophages/Leukocytes,NFr,Pt,Sputum,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/Leukocytes in Sputum by Manual count",%,2.69,false,"Monocytes+Macrophages/Leukocytes:NFr:Pt:Sputum:Qn:Manual count"
95224-2,Myelocytes/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Myelocytes/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Myelocytes/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
14847-8,Neutrophils/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Pericardial fluid by Manual count",%,1.0k,false,"Neutrophils/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
68426-6,Neutrophils/Leukocytes,NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Neutrophils/Leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Neutrophils/Leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
71606-8,Neutrophils/Leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Neutrophils/Leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71635-7,Neutrophils/Leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Neutrophils/Leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
12244-0,Granulocytes/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Granulocytes/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
70036-9,Granulocytes/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Automated count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Pericardial fluid by Automated count",%,2.40,false,"Granulocytes/Leukocytes:NFr:Pt:Pericard fld:Qn:Automated count"
49966-5,Granulocytes/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Granulocytes/Leukocytes in Pericardial fluid by Manual count",%,2.22,false,"Granulocytes/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
70039-3,Granulocytes/Leukocytes,NFr,Pt,"Periton fld",Qn,"Automated count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Peritoneal fluid by Automated count",%,2.40,false,"Granulocytes/Leukocytes:NFr:Pt:Periton fld:Qn:Automated count"
14375-0,Granulocytes/Leukocytes,NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Granulocytes/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
70067-4,Granulocytes/Leukocytes,NFr,Pt,"Plr fld",Qn,"Automated count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Pleural fluid by Automated count",%,2.40,false,"Granulocytes/Leukocytes:NFr:Pt:Plr fld:Qn:Automated count"
14377-6,Granulocytes/Leukocytes,NFr,Pt,Semen,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Semen by Manual count",%,1.0k,false,"Granulocytes/Leukocytes:NFr:Pt:Semen:Qn:Manual count"
14330-5,Granulocytes/Leukocytes,NFr,Pt,Stool,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Stool by Manual count",%,1.0k,false,"Granulocytes/Leukocytes:NFr:Pt:Stool:Qn:Manual count"
71627-4,Granulocytes/Leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,,"Granulocytes/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Granulocytes/Leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71608-4,Granulocytes/Leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,,"Granulocytes/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Granulocytes/Leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
55436-0,Myeloblasts/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Myeloblasts/Leukocytes in Cerebral spinal fluid by Manual count",%,2.27,false,"Myeloblasts/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
40653-8,Myelocytes/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Myelocytes/Leukocytes in Body fluid by Manual count",%,2.15,false,"Myelocytes/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
30368-5,Myelocytes/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Myelocytes/Leukocytes in Cerebral spinal fluid by Manual count",%,2.04,false,"Myelocytes/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
13836-2,Neutrophils/Leukocytes,NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Neutrophils/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
14848-6,Neutrophils/Leukocytes,NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Pleural fluid by Manual count",%,1.0k,false,"Neutrophils/Leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
71598-7,Neutrophils/Leukocytes,NFr.DF,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Bronchial specimen by Manual count",,2.42,false,"Neutrophils/Leukocytes:NFr.DF:Pt:Bronchial:Qn:Manual count"
50724-4,Lymphoblasts/Leukocytes,NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphoblasts/Leukocytes in Bone marrow by Manual count",%,2.22,false,"Lymphoblasts/Leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
95220-0,Lymphocytes/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Lymphocytes/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
14818-9,Lymphocytes/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Pericardial fluid by Manual count",%,1.0k,false,"Lymphocytes/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
12229-1,Macrophages/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Macrophages/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
40524-1,Macrophages/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Pericardial fluid by Manual count",%,2.15,false,"Macrophages/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
68412-6,Macrophages/Leukocytes,NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Macrophages/Leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Macrophages/Leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
66761-8,Lymphocytes/Leukocytes,NFr,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Dialysis fluid by Manual count",%,2.38,false,"Lymphocytes/Leukocytes:NFr:Pt:Dial fld:Qn:Manual count"
14821-3,Lymphocytes/Leukocytes,NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Lymphocytes/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
14820-5,Lymphocytes/Leukocytes,NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Pleural fluid by Manual count",%,1.0k,false,"Lymphocytes/Leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
72364-3,Lymphocytes/Leukocytes,NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Lymphocytes/Leukocytes in Vitreous fluid by Manual count",%,2.42,false,"Lymphocytes/Leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
71597-9,Lymphocytes/Leukocytes,NFr.DF,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Bronchial specimen by Manual count",,2.42,false,"Lymphocytes/Leukocytes:NFr.DF:Pt:Bronchial:Qn:Manual count"
51580-9,Macrophages/Leukocytes,NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Bone marrow by Manual count",%,2.24,false,"Macrophages/Leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
40517-5,Macrophages/Leukocytes,NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Peritoneal fluid by Manual count",%,2.15,false,"Macrophages/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
71600-1,Macrophages/Leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Macrophages/Leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71628-2,Macrophages/Leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Macrophages/Leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71609-2,Macrophages/Leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Macrophages/Leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
99929-2,Leukocytes,Naric,Pt,"Body fld",Qn,"Automated count",HEM/BC,2.72,ACTIVE,1,Observation,,p/HPF,"Leukocytes [#/area] in Body fluid by Automated count",/[HPF],2.72,false,"Leukocytes:Naric:Pt:Body fld:Qn:Automated count"
18407-7,Leukocytes,NRat,12H,"Urine sed",Qn,Microscopy.light,UA,2.27,ACTIVE,1,Observation,,,"Leukocytes in 12 hour Urine sediment by Light microscopy",,1.0l,false,"Leukocytes:NRat:12H:Urine sed:Qn:Microscopy.light"
60433-0,Leukocytes,NRat,XXX,"Urine sed",Qn,Microscopy.light,UA,2.70,ACTIVE,1,Both,,,"Leukocytes by Light microscopy in Urine sediment collected for unspecified duration",,2.34,false,"Leukocytes:NRat:XXX:Urine sed:Qn:Microscopy.light"
14859-3,"Leukocytes other/Leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes other/Leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Leukocytes other/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
14858-5,"Leukocytes other/Leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes other/Leukocytes in Pleural fluid by Manual count",%,1.0k,false,"Leukocytes other/Leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
71611-8,"Leukocytes other/Leukocytes",NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Leukocytes other/Leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
55598-7,Leukocytes.disintegrated/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes.disintegrated/Leukocytes in Body fluid by Manual count",%,2.27,false,"Leukocytes.disintegrated/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
70035-1,Siderophages/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Siderophages/Leukocytes in Cerebral spinal fluid by Manual count",%,2.40,false,"Siderophages/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
95228-3,Promyelocytes/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Promyelocytes/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Promyelocytes/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
70033-6,Ragocytes/Leukocytes,NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Ragocytes/Leukocytes in Synovial fluid by Manual count",%,2.40,false,"Ragocytes/Leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
69910-8,"Basophils+Mast cells/Leukocytes",NFr,Pt,"Body fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils+Mast cells/Leukocytes in Body fluid",%,2.40,false,"Basophils+Mast cells/Leukocytes:NFr:Pt:Body fld:Qn:"
69913-2,"Basophils+Mast cells/Leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils+Mast cells/Leukocytes in Cerebral spinal fluid",%,2.40,false,"Basophils+Mast cells/Leukocytes:NFr:Pt:CSF:Qn:"
69916-5,"Basophils+Mast cells/Leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils+Mast cells/Leukocytes in Synovial fluid",%,2.40,false,"Basophils+Mast cells/Leukocytes:NFr:Pt:Synv fld:Qn:"
35051-2,"Leukocytes other",NCnc,Pt,"Body fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Body fluid",10*3/uL,2.11,false,"Leukocytes other:NCnc:Pt:Body fld:Qn:"
67836-7,"Leukocytes other",NCnc,Pt,"Plr fld^Fetus",Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,10*6/L,"Leukocytes other [#/volume] in Pleural fluid from Fetus",/uL,2.38,false,"Leukocytes other:NCnc:Pt:Plr fld^Fetus:Qn:"
35053-8,"Leukocytes other",NCnc,Pt,"Synv fld",Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Synovial fluid",10*3/uL,2.11,false,"Leukocytes other:NCnc:Pt:Synv fld:Qn:"
46089-9,"Leukocytes^3rd tube",NCnc,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid --3rd tube",/uL,2.17,false,"Leukocytes^3rd tube:NCnc:Pt:CSF:Qn:"
46090-7,"Leukocytes^4th tube",NCnc,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid --4th tube",/uL,2.17,false,"Leukocytes^4th tube:NCnc:Pt:CSF:Qn:"
26469-7,Leukocytes,NCnc,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,/uL,"Leukocytes [#/volume] in Synovial fluid",10*3/uL,2.00,false,"Leukocytes:NCnc:Pt:Synv fld:Qn:"
26470-5,"Leukocytes other",NCnc,Pt,CSF,Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Cerebral spinal fluid",10*3/uL,2.00,false,"Leukocytes other:NCnc:Pt:CSF:Qn:"
76674-1,"Leukocytes^1st tube",NCnc,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid --1st tube",10*6/L,2.52,false,"Leukocytes^1st tube:NCnc:Pt:CSF:Qn:"
46088-1,"Leukocytes^2nd tube",NCnc,Pt,CSF,Qn,,HEM/BC,2.70,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid --2nd tube",/uL,2.17,false,"Leukocytes^2nd tube:NCnc:Pt:CSF:Qn:"
32350-1,Basophils+Eosinophils+Monocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils+Eosinophils+Monocytes/Leukocytes in Blood",%,2.07,false,Basophils+Eosinophils+Monocytes/Leukocytes:NFr:Pt:Bld:Qn:
74455-7,Blasts/Leukocytes,NFr,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Cord blood",%,2.46,false,Blasts/Leukocytes:NFr:Pt:BldCo:Qn:
98989-7,"Neutrophils.band form/Leukocytes",NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.72,ACTIVE,1,Observation,,,"Band form neutrophils/Leukocytes [Pure number fraction] in Blood by Automated count",,2.72,false,"Neutrophils.band form/Leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
814-4,Leukocytes,NCnc,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Synovial fluid by Manual count",/uL,1.0,false,"Leukocytes:NCnc:Pt:Synv fld:Qn:Manual count"
68431-6,"Leukocytes other",NCnc,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes other [#/volume] in Synovial fluid by Manual count",10*3/uL,2.38,false,"Leukocytes other:NCnc:Pt:Synv fld:Qn:Manual count"
57845-0,Leukocytes,NCnc,Pt,"Body fld",Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Both,,10*9/L,"Leukocytes [#/volume] in Body fluid by Automated count",10*3/uL,2.29,false,"Leukocytes:NCnc:Pt:Body fld:Qn:Automated count"
805-2,Leukocytes,NCnc,Pt,CSF,Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Cerebral spinal fluid by Automated count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:CSF:Qn:Automated count"
62251-4,Leukocytes,NCnc,Pt,"Plr fld^Fetus",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Pleural fluid from Fetus by Automated count",/uL,2.34,false,"Leukocytes:NCnc:Pt:Plr fld^Fetus:Qn:Automated count"
813-6,Leukocytes,NCnc,Pt,"Synv fld",Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Synovial fluid by Automated count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Synv fld:Qn:Automated count"
13351-2,"Leukocytes other",NCnc,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Cerebral spinal fluid by Manual count",10*3/uL,1.0j-a,false,"Leukocytes other:NCnc:Pt:CSF:Qn:Manual count"
26471-3,"Leukocytes other/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes other/Leukocytes in Blood",%,2.00,false,"Leukocytes other/Leukocytes:NFr:Pt:Bld:Qn:"
28541-1,Metamyelocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Metamyelocytes/Leukocytes in Blood",%,2.00,false,Metamyelocytes/Leukocytes:NFr:Pt:Bld:Qn:
53797-7,Neutrophils.immature/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils.immature/Leukocytes in Blood",%,2.26,false,Neutrophils.immature/Leukocytes:NFr:Pt:Bld:Qn:
26478-8,Lymphocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Blood",%,2.00,false,Lymphocytes/Leukocytes:NFr:Pt:Bld:Qn:
34917-5,"Plasma cell precursor/Leukocytes",NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Plasma cell precursor/Leukocytes in Blood",%,2.11,false,"Plasma cell precursor/Leukocytes:NFr:Pt:Bld:Qn:"
26524-9,Promyelocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Promyelocytes/Leukocytes in Blood",%,2.00,false,Promyelocytes/Leukocytes:NFr:Pt:Bld:Qn:
12210-1,Eosinophils/Leukocytes,NFr,Pt,"Urine sed",Qn,"Manual count",UA,2.79,ACTIVE,1,Both,,%,"Eosinophils/Leukocytes in Urine sediment by Manual count",%,1.0j-a,false,"Eosinophils/Leukocytes:NFr:Pt:Urine sed:Qn:Manual count"
46702-7,Leukocytes,Naric,Pt,"Urine sed",Qn,"Automated count",UA,2.73,ACTIVE,1,Observation,,/HPF,"Leukocytes [#/area] in Urine sediment by Automated count",/[HPF],2.19,false,"Leukocytes:Naric:Pt:Urine sed:Qn:Automated count"
34634-6,Cells.CD11+CD18+,NCnc,Pt,WBC,Qn,,CELLMARK,2.42,ACTIVE,1,Observation,,/uL,"CD11+CD18+ cells [#/volume] in Leukocytes",/uL,2.11,false,Cells.CD11+CD18+:NCnc:Pt:WBC:Qn:
74407-8,Basophils/Leukocytes,NFr,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Cord blood",%,2.46,false,Basophils/Leukocytes:NFr:Pt:BldCo:Qn:
74405-2,Eosinophils/Leukocytes,NFr,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Cord blood",%,2.46,false,Eosinophils/Leukocytes:NFr:Pt:BldCo:Qn:
74400-3,Monocytes/Leukocytes,NFr,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Both,,%,"Monocytes/Leukocytes in Cord blood",%,2.46,false,Monocytes/Leukocytes:NFr:Pt:BldCo:Qn:
74403-7,Normoblasts/Leukocytes,NFr,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Normoblasts/Leukocytes in Cord blood",%,2.46,false,Normoblasts/Leukocytes:NFr:Pt:BldCo:Qn:
49229-8,Erythrocytes.nucleated/Leukocytes,Ratio,Pt,"Body fld",Qn,,HEM/BC,2.79,ACTIVE,1,Both,,"/100 WBC","Nucleated erythrocytes/Leukocytes [Ratio] in Body fluid",/100{WBCs},2.21,false,"Erythrocytes.nucleated/Leukocytes:Ratio:Pt:Body fld:Qn:"
68545-3,Erythrocytes.nucleated/Leukocytes,Ratio,Pt,"Synv fld",Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Nucleated erythrocytes/Leukocytes [Ratio] in Synovial fluid",%,2.38,false,"Erythrocytes.nucleated/Leukocytes:Ratio:Pt:Synv fld:Qn:"
12179-8,Basophils/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Basophils/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
71647-2,Basophils/Leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Basophils/Leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71621-7,Basophils/Leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Basophils/Leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
71644-9,Blasts/Leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Blasts/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Blasts/Leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71656-3,Blasts/Leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Blasts/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Blasts/Leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
13520-2,"Basophils/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Basophils/100 leukocytes in Body fluid by Manual count",%,1.0k,false,"Basophils/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
